Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_Carbon,Trihalomethanes,Turbidity,pH_binned,Solids_Sulfate,Sulfate_Hardness,Solids_Organic_Carbon,Potability
0.6127541010593841,0.5724545821621786,0.15856512923135707,0.5109912552436786,0.5905769579581834,0.3961155814425146,0.45518802871133957,0.16902377507212768,2,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.321712750438336,0.6926491065578567,0.33946597736489176,0.3909500566165818,0.7089075919955252,0.6908697345616429,0.6220757261911073,0.44659462748067086,1,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.14824065662354147,0.38328147275626145,0.8719930962848677,0.47522492134118766,0.5970915280634774,0.32741641297993773,0.38647231079390654,0.6974873262258274,0,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.5136936991607218,0.4726713903897082,0.6961896259191491,0.45219749420858846,0.46593463275772246,0.5272224444303849,0.6549438359477071,0.785257503904975,1,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.5713750678768551,0.7487516030330404,0.7102966920685787,0.744329715662756,0.5286594445482851,0.46722514871443255,0.07428590740570012,0.5480396008842101,0,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.5820772462661267,0.33645341314618604,0.3567061074059524,0.523477184704402,0.3092533563334397,0.14460091347663995,0.5575893710175303,0.7591142011721499,2,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.0037188135114918364,0.497736723297365,0.6315681330742686,0.3753626692223031,0.4652663053062089,0.4170384412979138,0.48958707798095324,0.7517514984688376,3,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.7421616966131411,0.7290982145555505,0.46469018511631416,0.7596509468012205,0.463057443990147,0.2719449048459327,0.2407009919426426,0.3091217384766595,2,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.4707763673926214,0.43652381580196115,0.3650825683802729,0.45335824850773987,0.5285769066886135,0.31151936616537457,0.29633710265105884,0.4821573155497327,0,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.42011638940519036,0.5525901326575723,0.2988162422448207,0.2706780852779447,0.5618411784483326,0.20555079067394816,0.5816846694508767,0.3800028960627135,0,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.5127304029132217,0.5510441982499069,0.3714123135380351,0.47386748361256115,0.42980484203450503,0.6134249525224869,0.07544243028305381,0.5806198544468819,3,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.48917439710334565,0.36953596140094264,0.6102985180139868,0.41872820428607005,0.29386484693274156,0.26841879993792617,0.4174106736351092,0.606480901897025,0,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.7651198151479189,0.6437026250705392,0.46064070977288235,0.7538496344262136,0.28706814527674335,0.31846599852949375,0.49432677289624005,0.7809881448602545,2,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.539200792219546,0.21833406223281965,0.46929437072965646,0.5187095866132623,0.28962104464482846,1.0,0.5610532995066023,0.666197263063856,3,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.5821571812752789,0.2319333532602841,0.1623754456770648,0.41356085479794435,0.41727408009130923,0.4386786123466636,0.7433143513798659,0.3173097281488971,1,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.35377980095767103,0.3491764360984063,0.30293499285051356,0.37364634291626,0.26896353418151303,0.263502966252691,0.6388343473751148,0.5049544476881473,3,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.5226621370622703,0.47985318769725493,0.2197616267320967,0.4245685543045117,0.4470643086543011,0.46516442472515274,0.2810207403320445,0.4177580679352187,3,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.0,0.2644666806475838,0.25746318261819895,0.08276608893223036,0.8884148185332692,0.23720735024027084,0.49369564620683626,0.14268686939011582,2,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.17513943392397724,0.4422065030007066,0.22559233097892656,0.2803140190829667,0.7580030212264703,0.3101779428840892,0.5598089980224639,0.4448184910931204,1,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.5952305507002223,0.26236454239499635,0.513507509890059,0.5303221619817924,0.7177952811491903,0.712315319160981,0.2775531069494638,0.45705668949690076,3,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.4074239897067077,0.48544954603850804,0.48312250991291866,0.5334096074398491,0.5611726803568529,0.614020814892965,0.12076656785912043,0.4967657178677188,3,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.7628852394008617,0.6436870089441944,0.6469555086510235,0.7329284962694471,0.6156802682623781,0.0400667531620274,0.17745927808066564,0.49114574174299425,3,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.46028609581277935,0.5429048369121676,0.5134275128551749,0.45846798701865743,0.4484129608323389,0.16181757255799584,0.8843278526519713,0.6125167093141322,0,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.7318225313838135,0.7198009117258671,0.4835765850546217,0.5719462200909451,0.1493075080199781,0.23955311583591954,0.4662683873921679,0.4823418982113031,0,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.6034409721963506,0.4669438863667025,0.2781708571908083,0.47180265362321805,0.36918571539727335,0.4646040902129881,0.0,0.4872122050469018,1,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.7643606221750129,0.7815292416912988,0.7358098748111699,0.6980344368828848,1.0,0.4423991839882139,0.6159775968681023,0.7632672048677585,0,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.3948057746704453,0.557401159383057,0.336715533503223,0.5763459179884987,0.6594053314717241,0.6581581101911872,0.3168951609377051,0.42014514997663893,2,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.41495586002489404,0.14526371882012842,0.07869616325617224,0.22976523389894776,0.49839364760861943,0.24753188650611435,0.7742957971152367,0.47814388157601445,2,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.0,0.7442010957721804,0.49063750864736294,0.32396152093766184,0.6664402234218856,0.20378249400804715,0.28355315430461414,0.5417704495887934,0,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.08655581577710736,0.43290121533325115,0.495960111189582,0.3387257089620357,0.7815092666852523,0.48245379118995013,0.3977797341919187,0.8144167138337972,1,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.26155782733652866,0.5136322073094386,0.4616111632385997,0.2729184542515253,0.23280013037144837,0.24273950641234887,0.6549799871617589,0.44960838959606203,0,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.29246556884579833,0.8513797706090787,0.44421890073414133,0.46717711751663726,0.5854006069274251,0.5089764058185797,0.31203291026923685,0.4263232840901971,0,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.3746160528285246,0.5461659967636732,0.32654768260692985,0.4096584047872527,0.6074532896233127,0.6010062329272302,0.39581913590652695,0.10674483104507243,1,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.631812957333359,0.7143408562018534,0.8476626231824929,0.7101454745302525,0.49372057216658266,0.20328532764678264,0.5338217557508278,0.3902757567059553,2,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.5527050475219791,0.20911006105063204,0.4215575011621016,0.39347338323501835,0.6659280274924713,0.3425384902126437,0.6696947554584934,0.45189672245009166,2,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.8927317664483564,0.6094956756424902,0.5665060430290478,0.7426379026214383,0.6878806706163803,0.3822761010770215,0.6856613423971438,0.270393187905311,0,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.10475510285624912,0.5316728052304123,0.2467357597595115,0.17806757919353622,0.818372250058591,0.24941005673145777,0.8327705901190099,0.54963131212253,1,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.7234611471226812,0.6070393866378264,0.596492296611727,0.582032890470886,0.5806697403777299,0.4704091462155576,0.4787945184030521,0.7189090118159847,1,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.5163003751267538,0.47836159397148664,0.4588410510818625,0.4791911658883816,0.503833669837721,0.5856813370130207,0.41412517520168024,0.36160292810036104,3,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
1.0,0.278915517167231,0.4404839388225917,0.8151292036353293,0.6291965057524547,0.22274595704389544,0.5152007841217767,0.7389527237189475,3,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.5615719855552769,0.6398057588314816,0.39866350935380196,0.7124016812010903,0.6720746340765553,0.45339786883131494,0.21600691676908007,0.16779339119843056,3,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.8566094949456472,0.6252626588085258,0.43201644417709634,0.6937776549798342,0.8512130916823188,0.5955349944786236,0.4121590525536817,0.042710559712457796,3,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.5412731839952768,0.2553189079270516,0.2934154134222618,0.35880345736901753,0.7693797022423221,0.22494752417234953,0.3750625807880761,0.42376276549506303,1,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.5080806742701943,0.5963746446159731,0.5587170798608583,0.47944951178341144,0.7626206772987654,0.5785682464558897,0.20291091469293387,0.8222642140861565,1,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.651636536345566,0.5327155801921197,0.38044748738828654,0.5411316391895251,0.2893091664504935,0.2948111556304248,0.7773699036871224,0.6834202158795741,2,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.11715009257076237,0.47869803839164055,0.6348549424028145,0.24429280527636443,0.5276584639214212,0.5250433828252391,0.7538167834867169,0.7539628561598888,0,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.019692572535207398,0.5497808314832471,0.38306436803534255,0.2886146466842201,0.4772551746999966,0.45830010439404345,0.4661590646076219,0.43734194392333187,2,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.2901673684570193,0.4647465862989988,0.576329451438528,0.436844317200356,0.49610007976712983,0.27027014957121354,0.4508960456559469,0.2970204546616729,3,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.3126058284297114,0.5447456172944335,0.5338942638579143,0.32458333214115487,0.3255591954932982,0.4492727603535229,0.3576865571672906,0.4499095704425414,0,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.36787020380922175,0.26047619929563626,0.5455896742903121,0.3787042218421288,0.6000993002425863,0.9081174492050583,0.33305310823641665,0.7577499552906755,3,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.5474268165379556,0.5127304792876961,0.645431338248948,0.622662195680983,0.5137241902215228,0.6470005042337106,0.4507872192690655,0.47596554954438003,3,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.8654292742240396,0.21042595167876874,0.6052481179947897,0.5721819480057229,0.3140786069333454,0.14530663743453487,0.6345671584946504,0.8610657325676654,3,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.4584521378138914,0.6210065523341004,0.41358811313788707,0.5698714423436657,0.09738191460755602,0.5127938133794772,0.5796927506899978,0.49972392024170537,1,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.4315171634616243,0.29216138409634623,0.10346102626940651,0.37746686028203147,0.5767812844180487,0.6538726761653346,0.2910051507693161,0.4962504284078479,3,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.6869941890522703,0.28022480961366825,0.522682804702816,0.5624865289864776,0.5365580340975848,0.04265097543552748,0.45906312623639867,0.5606864465500696,2,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.8506165749630098,0.8178045201496276,0.6601418949022337,0.9500269787574775,0.30331014067393175,0.6690230687596388,0.42808549184784483,0.4407919885800741,2,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.5972131285449837,0.4503114724672286,0.6833580587586379,0.5757981574653463,0.33523141088612257,0.7086427345319761,0.6847015570780687,0.22463628349113557,0,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.9109833416028518,0.3116804932969328,0.739008912695589,0.622070234806436,0.1954777107303805,0.650601199054746,0.6804516655454554,0.6443674254409426,2,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.7760917387675071,0.3395085253752767,0.28033890101805564,0.6374394049019283,0.4433750815996989,0.5947339447020757,0.4354341725268188,0.37099719328921493,3,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.12393193826498872,0.6132413856799315,0.4958406893379706,0.373861547086596,0.3094405932070741,0.7193637555979961,0.6707078462767637,0.46478555171256436,1,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.7182566743777191,0.6468257463320403,0.5885689670339196,0.673036963813332,0.5077464843504318,0.6021464281091088,0.5764690199902313,0.4520053981014445,3,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.6299039833688956,0.6182094431364998,0.7268022770584752,0.674328035912755,0.3991518214254384,0.07099852622009933,0.41744964170521337,0.33816524704318535,3,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.5700560743396307,0.556248972055367,0.8161128488465568,0.6393604343335952,0.35560508296275467,0.343115256091707,0.5128684130208752,0.6012929168734089,2,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.5358532050382184,0.3792211178621701,0.3830026472631826,0.4670240674892101,0.6166777122893916,0.6168915759149226,0.2608100600918064,0.39970459348833404,1,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.21846499129665076,0.2394880467299913,0.07192093986091819,0.052474304537309946,0.5201255845347623,0.5472239373533033,0.471668057169625,0.4613556777495155,1,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.24007841561323517,0.7837429596875864,0.49964060129815685,0.43536488423078135,0.6582046638293104,0.7143545210526132,0.4598277023483849,0.3288004385637347,0,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.24271732343824282,0.3992632199303103,0.21991403802724213,0.22158856676931804,0.5239536142685877,0.7180951558124915,0.3697843155875098,0.18114730494947123,1,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.8104970440884659,0.7203724581626545,0.8185617711738626,0.8196524366164157,0.598826927835852,0.35329724094901616,0.0,0.4004872959297376,2,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.5057241609833781,0.8060442375872457,0.6276316456345681,0.7226688401530981,0.3487635446731117,0.8122891617079151,0.20996729320601737,0.5520498173808304,1,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.47049917775700145,0.6294321045075216,0.5007770955587381,0.4314541368863516,0.5428719791828915,0.7723499815222494,0.4334230280008604,0.6237234123264095,1,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.27437542073903176,0.32692920852160556,0.5456397557948236,0.3662764678030359,0.2765848876708839,0.3851400153364003,0.5283064998631471,0.3806992442747747,1,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.38226789309862796,0.6223029562444164,0.7386933799160924,0.5046278625906817,0.4301228715525765,0.5840482140374391,0.6730198560508508,0.35624211214077256,3,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.5341383317299772,0.28772457181652794,0.33463122404274387,0.469231383647152,0.5101598989794689,0.48549493137138267,0.46399474751380987,0.44963277815264496,3,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.5272114104531572,0.6066317726122982,0.5175187458623491,0.5516441272053998,0.7131504290477126,0.5953459129150125,0.49542089216358276,0.5725431119248339,3,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.43991043002171704,1.0,0.3748556635376244,0.5929466959121639,0.37818677211609203,0.40144673359770255,0.40779796522522793,0.2780427047409358,1,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.54837522573161,0.561478023395893,0.6013537891974863,0.5228841853070112,0.5896357361184652,0.5871820904630123,0.7289793814964065,0.5417992056556982,2,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.6527581760234301,0.48588141641121146,0.3891669593162393,0.39417685983672857,0.4067720770440028,0.6991502888949904,0.35104782942476964,0.3700645548194514,0,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.4769752340707668,0.2967893977973275,0.33442417072002767,0.463369158615319,0.7311940007158464,0.5155717086474811,0.4280989486477502,0.3998267049726249,1,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.9261917157080323,0.1843556002456958,0.6554419427478275,0.6247001238615022,0.3336543397226885,0.5352883108560044,0.3362544541067697,0.6535600321462638,3,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.22459174294075335,0.5274754756163591,0.4748069917773979,0.49838864604937094,0.4744679475952251,0.6242944951395686,0.7738529578210873,0.7197286068578865,3,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.5192713730523967,0.36169371681390255,0.8521657234347744,0.6213041514828368,0.4818796861630246,0.2880987099657879,0.8938797422973228,0.2546163608550959,2,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.23837431728008052,0.556149606415989,0.42477164456228705,0.3236286549325984,0.246718011882267,0.3520058674926927,0.7233677201269675,0.6657892937562475,0,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.5039926888411658,0.3921137019330435,0.16790436128203573,0.2911350404639774,0.11616637491323539,0.2501657520059698,0.5835012706209359,0.6394121293564177,1,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.40036728955750844,0.2993708430238749,0.7350500729467566,0.4447798921864887,0.8491777545886083,0.39020435156429867,0.44617775173131446,0.6027044779169695,0,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.627167850346296,0.44490827238178055,0.5225845045507731,0.5320345526536712,0.3408361878892841,0.23735855215912283,0.43556886893200375,0.06738182158233386,1,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.7352550361499745,0.4828307497522567,0.39710826020244255,0.5328428213126188,0.5957376002743822,0.4997961643320801,0.14801667682667313,0.43981188113942654,2,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.7851795562717124,0.5089183488578033,0.6808155705777705,0.6668052729657423,0.39308897984011554,0.305640874125812,0.6081899336910521,0.6454632023911948,3,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.2268506080768503,0.3853669447293369,0.6383462444831858,0.47485637885702636,0.6154092333023262,0.49289940665695753,0.4542615910641342,0.583096164516484,1,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.15298511922032487,0.21023442568464756,0.5638827582717483,0.23147035213888523,0.46971696674330593,0.6114438777269331,0.31339129388740516,0.6529223873184054,1,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.9919367621448388,0.32297991947455523,0.6245023401015486,0.7470273355521362,0.47103448927010466,0.629308856849257,0.5271205763926902,0.4340903020507801,2,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.5313363049252421,0.5915306856516601,0.4800571231180009,0.5910336809198817,0.23853243609875346,0.6788520508750966,0.5239304066042098,0.7997769719510261,3,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.06262670806783288,0.2252777709602977,0.33560829760400607,0.18159023361400028,0.6301852870736513,0.36509483941822063,0.7811374199773278,0.2496505647756841,3,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.560254051755359,0.7892749043711472,0.4133219674793647,0.5656732191988278,0.43554271104870373,0.5911444985642995,0.6561935060738977,0.4944387691602116,3,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.46351055292102317,0.1667899399503132,0.21089536846030893,0.30189913374957844,0.6731909530751041,0.5615866971999697,0.7154152711105342,0.6424115848031362,2,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.1416071170605474,0.6455554407815541,0.7330313806501463,0.33025433593423026,0.5132407326789394,0.6587931905490986,0.4580609464305131,0.5947528650414338,0,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.5289310350707442,0.530673632334427,0.5795317819140353,0.5362786957501937,0.8311835910293097,0.4497033783126295,0.45346536309046004,0.4014599747950573,2,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.358877766375406,0.5381162658596702,0.2977542665573574,0.32675379970063445,0.6218527998556178,0.3398264034344337,0.48456037207660785,0.46383922863316923,1,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.5232086749684536,0.6936801568489098,0.7163797661315376,0.5744062061948649,0.3076625107555117,0.22014027119001345,0.6514967773063901,0.6487362694915506,1,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
1.0,0.6077834424449706,0.7658545733733442,0.9415373254014545,0.34594874904731027,0.5356845624747597,0.3853909189052933,0.42554076924359435,2,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.40729838658409057,0.6517654581199693,0.5712217909682478,0.5593354441158707,0.6025225580270028,0.3858099183266278,0.3338194894119184,0.703472642675615,1,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.7253089556988718,0.8437706349404063,0.7226868290060098,0.7277404330211601,0.8348757176577803,0.38430578150592853,0.36747110223543933,0.24380084329297474,0,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.3258272923522981,0.24306143085971416,0.4996134757424516,0.3661139714159698,0.1935375998643895,0.7271537787209865,0.4458659410289958,0.7898444377305645,1,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.1537589803909073,0.3015322187586378,0.3195365640264675,0.2403231856719743,0.7415387704610741,0.3700612131695028,0.5150539810315213,0.5125352696480372,0,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.6790800721009772,1.0,0.3331567638536162,0.6427724351668467,0.5148238309544693,0.33452091383818006,0.664579461648481,0.4317289732869292,1,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.18509040592608195,0.3650933599085385,0.4210086292947273,0.33637232869233546,0.15589248489047863,0.46664180368565267,0.7483718849960799,0.7848142004339957,0,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.0,0.5771947870583133,0.5677932599157074,0.3973148276502536,0.2765361084460864,0.7744916881142214,0.724501772766819,0.5503537359237038,1,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.37576547285701956,0.4076659448738058,0.5562410258737458,0.5229605606645968,0.3733214895093619,0.20582364450178697,0.6132394112744829,0.5453647985852734,2,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.4313483323318307,0.3607051539564235,0.2707449764541348,0.4199056505473868,0.4790715325063541,0.5888730378005343,0.4772323320666608,0.6003416177749432,2,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.07949841948655545,0.35468167335705253,0.15505965854949805,0.2010961750078608,0.656458743237583,0.4272464148394257,0.6899701193442641,0.5530366990071216,3,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.8291647121900544,0.5263271356707121,0.570963920599816,0.5874015149124252,0.49720407736654076,0.8284863745618092,0.1717628008857338,0.20591925356056356,0,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.6106734503444154,0.33940794691425946,0.021431149941781302,0.3239906324533004,0.49015333613100914,0.7623888220200243,0.540397595698521,0.35459747289601656,3,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.052109258357333044,0.24642623369611022,0.2769596222648419,0.15164670199100816,0.5362659524929705,0.7287998678891607,0.732099886276798,0.6124040037086782,0,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.7132218168299872,0.36196423646719456,0.26781465537045274,0.4115275389057833,0.27772160690631614,0.44090792018788616,0.18288445958563576,0.8384166381297178,0,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.4175447039784904,0.28623337562397716,0.4335993676980921,0.41498512149403544,0.6424177363424652,0.42232463914471674,0.7390794501569622,0.41860144145722616,3,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.2334298008146496,0.16847618211670704,0.5102686819846882,0.13650145621282128,0.4536997177343642,0.6105773420164791,0.4577506809483437,0.5603032753030357,2,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.9611053990385722,0.7717318829398093,0.4789394026166635,0.7738144732150891,0.49309193301874993,0.46411911738396827,0.3830034099544226,0.43519510589137617,2,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.6742824333626108,0.33115955601357244,0.5385627252842602,0.5168836979678493,0.695351451564898,0.7442967777113823,0.4852520309874422,0.5475449993134069,3,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.6819377829827503,0.7813142180871472,0.7318034603466477,0.7515767480064688,0.2705086341236362,0.4063910336238765,0.8572120510164902,0.6431791188708744,1,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.5701104293744531,0.4958667839280653,0.4332075628419801,0.5922784150043625,0.5811159421170797,0.5238280549356374,0.6312187208968303,0.6658723693702429,0,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
0.2756415828356801,0.5649722633856863,0.39366570660162475,0.3405121268954434,0.651937921023829,0.533420741453157,0.43548533265922074,0.5436818103414673,0,-0.005694923683340181,-0.004090745155407082,-0.00013232460147184942,0
